chid,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match,flag
5506,0,5,4,2,s11,s21,e13,e21,o12,3.07,3,-1.39651889,1,tr
5506,1,5,15,2,s11,s21,e13,e21,o12,3.07,3,-2.628143717,0,tr
5507,0,7,4,1.5,s12,s21,e12,e21,o13,5.27,1,-1.258976205,1,tr
5507,1,7,17,2.75,s12,s21,e12,e21,o13,5.27,1,-2.424421858,0,tr
5508,0,5,4,1.5,s12,s23,e12,e22,o12,3.93,1,-1.366136995,1,tr
5508,1,6,17,2,s12,s23,e12,e22,o12,3.93,1,-2.233525494,0,tr
5509,0,9,5,2,s11,s21,e11,e22,o11,3.72,3,-1.816104563,0,tr
5509,1,6,18,2,s11,s21,e11,e22,o11,3.72,3,-1.585119205,1,tr
5510,0,12,4,1.5,s11,s23,e12,e22,o12,6.1,2,-2.288364651,1,tr
5510,1,8,14,2.75,s11,s23,e12,e22,o12,6.1,2,-3.686660504,0,tr
5511,0,9,4,2,s12,s21,e12,e22,o12,4.7,1,-1.871162438,0,tr
5511,1,6,13,2,s12,s21,e12,e22,o12,4.7,1,-1.482009076,1,tr
5512,0,9,6,1.5,s12,s22,e11,e21,o11,3.78,1,-1.999371498,0,tr
5512,1,5,15,2,s12,s22,e11,e21,o11,3.78,1,-1.101171406,1,tr
5513,0,11,5,1.5,s12,s22,e12,e21,o12,7.09,1,-2.106666784,1,tr
5513,1,11,14,2.75,s12,s22,e12,e21,o12,7.09,1,-2.617378658,0,tr
5514,0,6,6,1.5,s12,s21,e12,e22,o12,3.24,1,-1.784317633,0,tr
5514,1,5,14,2,s12,s21,e12,e22,o12,3.24,1,-1.662543465,1,tr
5515,0,9,7,2,s11,s21,e12,e23,o14,3.62,3,-1.873480015,0,tr
5515,1,5,15,2,s11,s21,e12,e23,o14,3.62,3,-1.631806446,1,tr
5516,0,6,5,1.5,s12,s21,e11,e22,o13,2.56,1,-1.405534873,0,tr
5516,1,4,16,2,s12,s21,e11,e22,o13,2.56,1,-1.263749046,1,tr
5517,0,5,5,2,s12,s21,e13,e22,o12,3.26,1,-1.275532743,1,tr
5517,1,5,16,2,s12,s21,e13,e22,o12,3.26,1,-2.265173915,0,tr
5518,0,5,5,1.5,s11,s21,e11,e21,o13,2.9,3,-1.607712874,0,ts
5518,1,4,17,2,s11,s21,e11,e21,o13,2.9,3,-1.160269089,1,ts
5519,0,24,4,1.5,s12,s21,e13,e23,o11,11.01,1,-3.742899655,1,ts
5519,1,17,16,3.5,s12,s21,e13,e23,o11,11.01,1,-3.855287912,0,ts
5520,0,5,3,1.5,s12,s21,e13,e22,o12,2.1,1,-1.267385123,1,tr
5520,1,3,17,2,s12,s21,e13,e22,o12,2.1,1,-2.175223473,0,tr
5521,0,9,6,1.5,s11,s21,e11,e22,o13,4.19,3,-1.990285161,0,tr
5521,1,7,13,2,s11,s21,e11,e22,o13,4.19,3,-1.082856148,1,tr
5522,0,16,7,1.5,s11,s21,e11,e23,o13,7.27,3,-2.807951321,0,tr
5522,1,10,16,2.75,s11,s21,e11,e23,o13,7.27,3,-1.278143175,1,tr
5523,0,27,6,1.5,s12,s21,e12,e22,o13,10.36,1,-4.527124896,0,tr
5523,1,15,17,3.5,s12,s21,e12,e22,o13,10.36,1,-3.047041997,1,tr
5524,0,22,4,2,s11,s21,e11,e22,o13,11.1,3,-3.003572907,0,tr
5524,1,19,10,3.5,s11,s21,e11,e22,o13,11.1,3,-1.469415804,1,tr
5525,0,16,5,2,s12,s21,e11,e21,o12,6.48,1,-3.236018485,0,ts
5525,1,10,18,2.75,s12,s21,e11,e21,o12,6.48,1,-2.229603512,1,ts
5526,0,6,4,1.5,s12,s23,e12,e21,o12,2.88,1,-1.379831586,1,tr
5526,1,4,13,2,s12,s23,e12,e21,o12,2.88,1,-1.429932714,0,tr
5527,0,3,3,1.5,s12,s21,e11,e23,o12,2.16,1,-0.956879533,0,tr
5527,1,3,14,2,s12,s21,e11,e23,o12,2.16,1,-0.35784538,1,tr
5528,0,4,4,2,s11,s21,e12,e23,o13,2.35,1,-1.392921234,1,ts
5528,1,4,16,2,s11,s21,e12,e23,o13,2.35,1,-1.739578821,0,ts
5529,0,5,4,2,s12,s23,e11,e21,o13,2.55,1,-1.220795404,0,tr
5529,1,4,12,2,s12,s23,e11,e21,o13,2.55,1,-0.716731702,1,tr
5530,0,12,4,1.5,s11,s21,e12,e23,o13,4.89,3,-2.036899384,1,tr
5530,1,7,16,2,s11,s21,e12,e23,o13,4.89,3,-2.038422307,0,tr
5531,0,11,7,1.5,s12,s21,e12,e23,o12,4.35,1,-2.436157971,0,tr
5531,1,7,13,2,s12,s21,e12,e23,o12,4.35,1,-1.448609679,1,tr
5532,0,9,3,1.5,s12,s21,e11,e23,o14,4.88,1,-1.53163087,0,tr
5532,1,7,17,2,s12,s21,e11,e23,o14,4.88,1,-1.309767727,1,tr
5533,0,10,3,2,s12,s23,e11,e22,o13,6.81,1,-1.770520783,0,tr
5533,1,10,13,2.75,s12,s23,e11,e22,o13,6.81,1,-1.360973783,1,tr
5534,0,14,6,1.5,s11,s21,e12,e22,o11,5.78,3,-2.164137402,0,tr
5534,1,8,14,2.75,s11,s21,e12,e22,o11,5.78,3,-2.065319398,1,tr
5535,0,8,4,1.5,s13,s21,e11,e22,o12,3.88,3,-1.34859065,0,ts
5535,1,6,12,2,s13,s21,e11,e22,o12,3.88,3,-0.486909649,1,ts
5536,0,9,6,1.5,s11,s21,e12,e22,o12,5.13,3,-1.797633165,1,tr
5536,1,7,15,2.75,s11,s21,e12,e22,o12,5.13,3,-2.027896843,0,tr
5537,0,5,5,1.5,s12,s21,e11,e23,o12,3.07,1,-1.605496777,0,tr
5537,1,5,13,2,s12,s21,e11,e23,o12,3.07,1,-0.76601908,1,tr
5538,0,15,4,2,s12,s21,e11,e22,o13,10.48,1,-2.424341354,0,tr
5538,1,14,12,3.5,s12,s21,e11,e22,o13,10.48,1,-1.963671619,1,tr
5539,0,9,6,1.5,s11,s22,e11,e22,o12,3.66,2,-2.3680858,1,tr
5539,1,6,16,2,s11,s22,e11,e22,o12,3.66,2,-2.766961649,0,tr
5540,0,10,4,2,s11,s21,e12,e22,o13,7.15,3,-1.529504583,1,ts
5540,1,10,16,2.75,s11,s21,e12,e22,o13,7.15,3,-2.822169964,0,ts
5541,0,4,4,1.5,s11,s21,e13,e22,o11,2.76,3,-1.106627748,1,tr
5541,1,4,13,2,s11,s21,e13,e22,o11,2.76,3,-1.774272968,0,tr
5542,0,5,5,1.5,s11,s21,e11,e22,o13,2.04,3,-1.47167452,0,ts
5542,1,3,19,2,s11,s21,e11,e22,o13,2.04,3,-1.371402722,1,ts
5543,0,10,6,1.5,s11,s21,e12,e22,o13,5.1,3,-2.055547025,1,tr
5543,1,8,17,2.75,s11,s21,e12,e22,o13,5.1,3,-2.479788922,0,tr
5544,0,9,4,1.5,s11,s23,e13,e21,o12,3.57,2,-1.835635611,1,tr
5544,1,5,17,2,s11,s23,e13,e21,o12,3.57,2,-4.272998581,0,tr
5545,0,11,5,1.5,s12,s21,e11,e22,o11,5.25,1,-2.117275061,0,tr
5545,1,8,10,2.75,s12,s21,e11,e22,o11,5.25,1,-0.875108664,1,tr
5546,0,44,5,1.5,s12,s21,e13,e23,o12,24.24,1,-6.367126269,1,tr
5546,1,40,12,5,s12,s21,e13,e23,o12,24.24,1,-6.408199636,0,tr
5547,0,17,7,2,s11,s21,e11,e22,o12,9.09,3,-2.772252729,0,tr
5547,1,15,14,2.75,s11,s21,e11,e22,o12,9.09,3,-1.912556601,1,tr
5548,0,6,5,1.5,s12,s23,e11,e21,o11,3.02,1,-1.707843067,0,tr
5548,1,4,15,2,s12,s23,e11,e21,o11,3.02,1,-0.847837282,1,tr
5549,0,18,7,1.5,s12,s21,e11,e22,o12,8.93,1,-3.304234013,0,tr
5549,1,12,13,2.75,s12,s21,e11,e22,o12,8.93,1,-1.666374694,1,tr
5550,0,8,4,1.5,s12,s21,e12,e22,o13,3.02,1,-1.802088646,1,tr
5550,1,5,21,2,s12,s21,e12,e22,o13,3.02,1,-2.696556393,0,tr
5551,0,5,6,1.5,s11,s22,e11,e22,o13,3.74,2,-2.079435029,1,tr
5551,1,6,17,2,s11,s22,e11,e22,o13,3.74,2,-3.193945948,0,tr
5552,0,10,6,2,s12,s22,e12,e22,o12,5.31,1,-2.472918294,0,tr
5552,1,7,16,2.75,s12,s22,e12,e22,o12,5.31,1,-2.224659472,1,tr
5553,0,16,4,1.5,s11,s23,e11,e22,o12,8.78,3,-2.46975016,0,tr
5553,1,14,11,2.75,s11,s23,e11,e22,o12,8.78,3,-1.372999959,1,tr
5554,0,13,5,1.5,s11,s21,e11,e21,o11,5.07,3,-2.264018584,0,tr
5554,1,8,12,2.75,s11,s21,e11,e21,o11,5.07,3,-0.987983632,1,tr
5555,0,5,6,2,s12,s21,e11,e23,o12,3.11,2,-1.998572293,1,tr
5555,1,5,19,2,s12,s21,e11,e23,o12,3.11,2,-3.85975708,0,tr
5556,0,11,7,1.5,s12,s21,e11,e22,o13,6.52,1,-2.54875473,0,tr
5556,1,9,18,2.75,s12,s21,e11,e22,o13,6.52,1,-2.126985709,1,tr
5557,0,4,6,1.5,s12,s22,e11,e21,o13,2.46,1,-1.388761191,0,tr
5557,1,4,15,2,s12,s22,e11,e21,o13,2.46,1,-1.187703187,1,tr
5558,0,7,4,1.5,s11,s21,e11,e22,o12,2.91,3,-1.598298429,0,tr
5558,1,5,13,2,s11,s21,e11,e22,o12,2.91,3,-0.766913432,1,tr
5559,0,6,4,1.5,s11,s23,e12,e21,o12,3.1,2,-1.603581439,1,ts
5559,1,5,13,2,s11,s23,e12,e21,o12,3.1,2,-3.120325079,0,ts
5560,0,5,6,1.5,s11,s21,e11,e23,o13,2.23,3,-1.299926902,0,ts
5560,1,3,16,2,s11,s21,e11,e23,o13,2.23,3,-0.818112813,1,ts
5561,0,6,6,1.5,s11,s21,e11,e22,o11,2.66,3,-1.351080803,0,ts
5561,1,4,11,2,s11,s21,e11,e22,o11,2.66,3,-0.190302271,1,ts
5562,0,5,4,1.5,s12,s21,e12,e21,o12,2.76,1,-1.373369221,1,tr
5562,1,4,16,2,s12,s21,e12,e21,o12,2.76,1,-1.762490822,0,tr
5563,0,11,6,1.5,s11,s21,e11,e22,o13,6.25,3,-1.933090462,1,tr
5563,1,11,16,2.75,s11,s21,e11,e22,o13,6.25,3,-2.049047426,0,tr
5564,0,5,4,1.5,s12,s21,e11,e21,o13,2.55,1,-1.392905013,0,tr
5564,1,4,14,2,s12,s21,e11,e21,o13,2.55,1,-0.86070258,1,tr
5565,0,4,3,1.5,s12,s23,e12,e21,o12,2.04,1,-0.854281927,1,tr
5565,1,3,14,2,s12,s23,e12,e21,o12,2.04,1,-1.405031654,0,tr
5566,0,12,5,1.5,s11,s21,e13,e22,o13,5.77,3,-2.071577301,1,tr
5566,1,8,14,2.75,s11,s21,e13,e22,o13,5.77,3,-2.215405916,0,tr
5567,0,12,5,1.5,s12,s21,e11,e21,o12,4.63,1,-2.124021236,0,tr
5567,1,7,16,2,s12,s21,e11,e21,o12,4.63,1,-1.65440381,1,tr
5568,0,5,4,1.5,s12,s21,e11,e21,o13,2.03,1,-1.190198321,0,tr
5568,1,3,13,2,s12,s21,e11,e21,o13,2.03,1,-0.598171212,1,tr
5569,0,12,5,1.5,s12,s21,e12,e22,o14,3.99,1,-2.23811991,0,ts
5569,1,6,15,2,s12,s21,e12,e22,o14,3.99,1,-1.619217482,1,ts
5570,0,6,3,2,s11,s21,e13,e23,o13,4.27,3,-1.011880719,1,tr
5570,1,6,17,2,s11,s21,e13,e23,o13,4.27,3,-2.142824037,0,tr
5571,0,11,6,2,s12,s21,e12,e22,o11,5.19,1,-2.387994445,0,tr
5571,1,8,15,2.75,s12,s21,e12,e22,o11,5.19,1,-2.163447455,1,tr
5572,0,10,5,1.5,s12,s21,e13,e22,o11,4.98,1,-2.088597545,1,tr
5572,1,8,18,2,s12,s21,e13,e22,o11,4.98,1,-3.164682404,0,tr
5573,0,11,4,1.5,s11,s21,e12,e23,o11,5.43,3,-1.953464407,1,tr
5573,1,8,19,2.75,s11,s21,e12,e23,o11,5.43,3,-2.42963052,0,tr
5574,0,11,5,1.5,s12,s21,e11,e22,o11,5.55,1,-2.098002066,0,tr
5574,1,8,17,2.75,s12,s21,e11,e22,o11,5.55,1,-1.593237146,1,tr
5575,0,19,5,1.5,s12,s21,e11,e21,o13,10.12,3,-2.61198608,0,tr
5575,1,15,13,3.5,s12,s21,e11,e21,o13,10.12,3,-1.981483504,1,tr
5576,0,3,5,2,s13,s21,e12,e23,o12,2.15,3,-1.062237277,0,tr
5576,1,3,12,2,s13,s21,e12,e23,o12,2.15,3,-0.791444068,1,tr
5577,0,5,6,1.5,s11,s21,e11,e22,o13,2.43,3,-1.125706027,0,tr
5577,1,3,13,2,s11,s21,e11,e22,o13,2.43,3,-0.500144437,1,tr
5578,0,20,6,1.5,s12,s21,e11,e23,o13,9.51,1,-3.397021096,0,ts
5578,1,15,16,2.75,s12,s21,e11,e23,o13,9.51,1,-1.95662545,1,ts
5579,0,10,4,1.5,s11,s23,e11,e21,o13,4.98,2,-1.940916414,1,tr
5579,1,7,15,2,s11,s23,e11,e21,o13,4.98,2,-2.687298806,0,tr
5580,0,4,6,1.5,s11,s21,e11,e22,o14,2.03,3,-1.376677437,0,tr
5580,1,3,14,2,s11,s21,e11,e22,o14,2.03,3,-0.828951715,1,tr
5581,0,5,6,1.5,s12,s21,e11,e23,o12,2.08,1,-1.690459245,0,tr
5581,1,3,14,2,s12,s21,e11,e23,o12,2.08,1,-0.397652474,1,tr
5582,0,5,5,2,s11,s21,e12,e22,o13,2.41,3,-1.262995106,1,tr
5582,1,3,15,2,s11,s21,e12,e22,o13,2.41,3,-1.692116205,0,tr
5583,0,2,3,1.5,s12,s21,e11,e22,o11,2.25,1,-0.864485346,1,ts
5583,1,4,17,2,s12,s21,e11,e22,o11,2.25,1,-1.205127904,0,ts
5584,0,12,4,2,s12,s21,e12,e22,o11,6.24,1,-2.353081387,0,tr
5584,1,8,16,2.75,s12,s21,e12,e22,o11,6.24,1,-2.090446558,1,tr
5585,0,4,6,2,s12,s21,e11,e21,o14,2.63,1,-1.616172267,0,tr
5585,1,4,17,2,s12,s21,e11,e21,o14,2.63,1,-1.260368294,1,tr
5586,0,6,6,2,s11,s21,e11,e21,o13,4.79,3,-1.748858013,0,ts
5586,1,7,14,2,s11,s21,e11,e21,o13,4.79,3,-1.495516442,1,ts
5587,0,11,6,1.5,s11,s21,e12,e22,o13,7.41,3,-1.902085922,1,tr
5587,1,10,14,2.75,s11,s21,e12,e22,o13,7.41,3,-2.332840046,0,tr
5588,0,8,4,2,s12,s21,e11,e21,o12,4.51,3,-1.52160731,0,tr
5588,1,7,14,2,s12,s21,e11,e21,o12,4.51,3,-0.971386122,1,tr
5589,0,12,5,1.5,s12,s21,e11,e21,o12,5.72,1,-2.38033069,0,tr
5589,1,8,12,2.75,s12,s21,e11,e21,o12,5.72,1,-1.099316449,1,tr
5590,0,5,6,1.5,s12,s21,e11,e23,o12,2.41,1,-1.734781855,0,tr
5590,1,3,17,2,s12,s21,e11,e23,o12,2.41,1,-0.886686635,1,tr
5591,0,8,4,1.5,s12,s21,e12,e21,o13,6.25,3,-1.452201847,1,tr
5591,1,10,12,2.75,s12,s21,e12,e21,o13,6.25,3,-1.939556791,0,tr
5592,0,18,5,1.5,s13,s21,e12,e22,o12,6.44,3,-2.509257441,0,tr
5592,1,9,13,2.75,s13,s21,e12,e22,o12,6.44,3,-1.859956142,1,tr
5593,0,14,4,1.5,s12,s21,e12,e22,o12,9.14,3,-2.048090991,1,tr
5593,1,13,18,2.75,s12,s21,e12,e22,o12,9.14,3,-3.411300681,0,tr
5594,0,12,4,1.5,s11,s21,e12,e22,o13,6.08,3,-1.689833898,1,tr
5594,1,10,16,2.75,s11,s21,e12,e22,o13,6.08,3,-2.709172884,0,tr
5595,0,29,4,1.5,s12,s21,e12,e22,o12,18.9,1,-4.194660089,1,tr
5595,1,28,13,4.25,s12,s21,e12,e22,o12,18.9,1,-4.67721561,0,tr
5596,0,6,7,1.5,s12,s23,e12,e21,o12,4.13,1,-1.768651014,1,ts
5596,1,6,17,2,s12,s23,e12,e21,o12,4.13,1,-2.292870023,0,ts
5597,0,7,6,1.5,s13,s21,e12,e21,o12,4.68,3,-1.812039415,1,tr
5597,1,7,15,2,s13,s21,e12,e21,o12,4.68,3,-2.260709492,0,tr
5598,0,6,6,1.5,s12,s21,e12,e23,o12,3,1,-1.53118335,0,ts
5598,1,4,14,2,s12,s21,e12,e23,o12,3,1,-1.325259636,1,ts
5599,0,10,5,1.5,s12,s21,e13,e22,o13,8.96,1,-1.968671553,1,tr
5599,1,13,14,2.75,s12,s21,e13,e22,o13,8.96,1,-2.915809443,0,tr
5600,0,6,5,1.5,s11,s21,e11,e22,o11,3.25,3,-1.300057271,0,tr
5600,1,5,13,2,s11,s21,e11,e22,o11,3.25,3,-0.807098596,1,tr
5601,0,5,4,1.5,s12,s22,e13,e22,o13,2.41,1,-1.425845801,1,tr
5601,1,3,16,2,s12,s22,e13,e22,o13,2.41,1,-2.28065493,0,tr
5602,0,5,5,1.5,s11,s21,e13,e22,o14,3.61,3,-1.232189938,1,tr
5602,1,6,14,2,s11,s21,e13,e22,o14,3.61,3,-2.105323612,0,tr
5603,0,5,5,1.5,s12,s21,e12,e22,o12,2.34,1,-1.535699598,0,tr
5603,1,4,13,2,s12,s21,e12,e22,o12,2.34,1,-1.496348742,1,tr
5604,0,10,4,1.5,s11,s21,e12,e22,o14,5.77,3,-1.535884279,1,tr
5604,1,8,18,2.75,s11,s21,e12,e22,o14,5.77,3,-2.444419208,0,tr
5605,0,18,5,1.5,s12,s21,e13,e22,o13,6.43,1,-3.050786381,0,tr
5605,1,9,16,2.75,s12,s21,e13,e22,o13,6.43,1,-3.00751575,1,tr
5606,0,6,4,1.5,s12,s22,e11,e21,o13,3.92,1,-1.766758447,0,ts
5606,1,6,12,2,s12,s22,e11,e21,o13,3.92,1,-0.959116626,1,ts
5607,0,19,5,1.5,s12,s23,e12,e22,o13,8.75,1,-3.275061423,0,tr
5607,1,13,15,2.75,s12,s23,e12,e22,o13,8.75,1,-3.018502541,1,tr
5608,0,6,6,1.5,s12,s21,e12,e22,o13,2.76,1,-1.945582352,0,tr
5608,1,4,12,2,s12,s21,e12,e22,o13,2.76,1,-1.649334447,1,tr
5609,0,6,2,1.5,s11,s21,e11,e22,o12,3.08,1,-1.150090984,0,ts
5609,1,4,16,2,s11,s21,e11,e22,o12,3.08,1,-1.107898648,1,ts
5610,0,4,6,2,s12,s23,e11,e21,o13,2.11,1,-1.418508387,0,ts
5610,1,3,13,2,s12,s23,e11,e21,o13,2.11,1,-0.308721825,1,ts
5611,0,3,6,1.5,s12,s21,e12,e21,o12,2.13,1,-1.380957798,1,tr
5611,1,4,19,2,s12,s21,e12,e21,o12,2.13,1,-2.03500917,0,tr
5612,0,17,4,1.5,s12,s21,e12,e22,o12,8.96,1,-2.7116546,1,tr
5612,1,13,16,2.75,s12,s21,e12,e22,o12,8.96,1,-3.273725406,0,tr
5613,0,26,5,1.5,s11,s21,e12,e22,o11,12.55,3,-3.102033825,1,tr
5613,1,20,17,3.5,s11,s21,e12,e22,o11,12.55,3,-3.306324431,0,tr
5614,0,10,3,1.5,s12,s21,e12,e22,o13,4.05,1,-1.733780546,1,tr
5614,1,6,17,2,s12,s21,e12,e22,o13,4.05,1,-2.052767158,0,tr
5615,0,5,5,1.5,s11,s21,e12,e22,o12,3.02,2,-1.557784181,1,ts
5615,1,4,15,2,s11,s21,e12,e22,o12,3.02,2,-3.382999458,0,ts
5616,0,9,6,1.5,s12,s23,e11,e21,o11,4.87,1,-2.240551157,0,tr
5616,1,7,13,2,s12,s23,e11,e21,o11,4.87,1,-1.382412421,1,tr
5617,0,7,4,1.5,s11,s21,e13,e23,o12,2.82,1,-1.352471531,1,ts
5617,1,4,16,2,s11,s21,e13,e23,o12,2.82,1,-1.974815988,0,ts
5618,0,9,4,1.5,s12,s21,e12,e22,o12,5.92,1,-1.57398541,1,tr
5618,1,7,20,2.75,s12,s21,e12,e22,o12,5.92,1,-2.983003074,0,tr
5619,0,39,4,2,s11,s21,e11,e22,o13,24.48,2,-5.000337386,1,tr
5619,1,36,16,5,s11,s21,e11,e22,o13,24.48,2,-5.883759205,0,tr
5620,0,16,6,1.5,s11,s22,e12,e21,o14,9.79,2,-3.096914707,1,tr
5620,1,14,13,2.75,s11,s22,e12,e21,o14,9.79,2,-4.10362391,0,tr
5621,0,6,6,1.5,s11,s21,e12,e21,o11,2.52,3,-1.613423229,1,ts
5621,1,4,13,2,s11,s21,e12,e21,o11,2.52,3,-1.899801083,0,ts
5622,0,33,5,1.5,s12,s21,e11,e22,o11,17.05,1,-5.19611158,0,tr
5622,1,25,13,4.25,s12,s21,e11,e22,o11,17.05,1,-3.477369598,1,tr
5623,0,5,5,2,s11,s23,e12,e22,o12,3.27,2,-1.887538999,1,tr
5623,1,4,14,2,s11,s23,e12,e22,o12,3.27,2,-2.966371824,0,tr
5624,0,35,5,1.5,s12,s21,e13,e23,o11,18.93,1,-5.311181863,0,tr
5624,1,27,16,4.25,s12,s21,e13,e23,o11,18.93,1,-4.958800327,1,tr
5625,0,15,6,1.5,s11,s21,e11,e22,o13,7.22,3,-2.334339862,0,tr
5625,1,10,14,2.75,s11,s21,e11,e22,o13,7.22,3,-1.249417764,1,tr
5626,0,15,6,2,s11,s21,e12,e23,o12,7.79,3,-2.390954178,1,tr
5626,1,12,15,2.75,s11,s21,e12,e23,o12,7.79,3,-2.625289838,0,tr
5627,0,7,5,1.5,s11,s21,e13,e22,o12,3.48,3,-1.719158989,1,tr
5627,1,5,18,2,s11,s21,e13,e22,o12,3.48,3,-2.688755907,0,tr
5628,0,10,5,2,s11,s23,e12,e23,o14,4.16,2,-2.42749141,1,ts
5628,1,6,15,2,s11,s23,e12,e23,o14,4.16,2,-3.701690397,0,ts
5629,0,5,4,1.5,s12,s21,e11,e22,o13,4.07,1,-1.00917162,1,ts
5629,1,7,17,2,s12,s21,e11,e22,o13,4.07,1,-1.517473266,0,ts
5630,0,6,5,1.5,s12,s21,e11,e22,o14,2.57,1,-1.715395501,0,tr
5630,1,4,12,2,s12,s21,e11,e22,o14,2.57,1,-0.326599319,1,tr
5631,0,6,4,1.5,s12,s21,e11,e21,o13,2.67,1,-1.473122257,0,ts
5631,1,4,14,2,s12,s21,e11,e21,o13,2.67,1,-0.809658372,1,ts
5632,0,47,6,2,s12,s21,e12,e22,o13,18.4,1,-6.754254214,0,tr
5632,1,26,12,4.25,s12,s21,e12,e22,o13,18.4,1,-4.046328469,1,tr
5633,0,6,5,1.5,s12,s21,e11,e22,o13,3.13,1,-1.651283192,0,tr
5633,1,4,13,2,s12,s21,e11,e22,o13,3.13,1,-0.568843302,1,tr
5634,0,36,4,2,s12,s21,e12,e23,o13,11.85,1,-5.08925629,0,tr
5634,1,19,16,3.5,s12,s21,e12,e23,o13,11.85,1,-3.531149234,1,tr
5635,0,11,4,1.5,s12,s21,e12,e22,o13,6.42,1,-1.958399255,1,tr
5635,1,9,14,2.75,s12,s21,e12,e22,o13,6.42,1,-2.152572116,0,tr
5636,0,7,4,1.5,s12,s21,e11,e22,o14,4.79,1,-1.385602112,0,ts
5636,1,6,18,2,s12,s21,e11,e22,o14,4.79,1,-1.355389557,1,ts
5637,0,12,7,1.5,s11,s21,e12,e22,o12,5.28,2,-3.010788651,1,tr
5637,1,7,18,2.75,s11,s21,e12,e22,o12,5.28,2,-4.471202364,0,tr
5638,0,6,6,1.5,s12,s23,e12,e23,o13,3.45,1,-1.40105368,0,tr
5638,1,5,13,2,s12,s23,e12,e23,o13,3.45,1,-1.230714889,1,tr
5639,0,7,4,1.5,s11,s21,e11,e23,o13,3.27,3,-1.356625595,0,tr
5639,1,5,17,2,s11,s21,e11,e23,o13,3.27,3,-1.117683798,1,tr
5640,0,9,7,1.5,s11,s21,e11,e22,o12,4.06,3,-1.875403946,0,tr
5640,1,7,14,2,s11,s21,e11,e22,o12,4.06,3,-1.10698906,1,tr
5641,0,9,8,2,s12,s21,e12,e22,o13,3.47,1,-2.39731954,0,tr
5641,1,5,16,2,s12,s21,e12,e22,o13,3.47,1,-2.209494487,1,tr
5642,0,4,4,2,s12,s23,e11,e21,o14,2.34,1,-1.084109401,0,tr
5642,1,4,17,2,s12,s23,e11,e21,o14,2.34,1,-1.064142049,1,tr
5643,0,13,6,2,s12,s21,e12,e23,o13,9.53,1,-2.497822587,1,tr
5643,1,17,13,2.75,s12,s21,e12,e23,o13,9.53,1,-2.667887497,0,tr
5644,0,6,5,1.5,s11,s21,e13,e23,o12,3.16,3,-1.182199728,1,tr
5644,1,5,14,2,s11,s21,e13,e23,o12,3.16,3,-2.179247447,0,tr
5645,0,17,5,1.5,s13,s21,e13,e22,o14,11.22,3,-2.658650617,1,tr
5645,1,15,14,3.5,s13,s21,e13,e22,o14,11.22,3,-3.063365804,0,tr
5646,0,9,6,2,s11,s21,e11,e23,o13,4.56,3,-1.608667771,0,tr
5646,1,7,18,2,s11,s21,e11,e23,o13,4.56,3,-1.277995394,1,tr
5647,0,65,5,1.5,s12,s21,e11,e23,o11,23.84,1,-8.992998718,0,tr
5647,1,36,15,5,s12,s21,e11,e23,o11,23.84,1,-4.497770535,1,tr
5648,0,6,4,1.5,s11,s21,e12,e22,o12,2.69,3,-1.250221867,1,tr
5648,1,4,15,2,s11,s21,e12,e22,o12,2.69,3,-1.638768311,0,tr
5649,0,19,4,1.5,s11,s23,e12,e22,o12,9.13,2,-3.01184715,1,ts
5649,1,15,16,2.75,s11,s23,e12,e22,o12,9.13,2,-4.772069581,0,ts
5650,0,21,4,1.5,s12,s21,e12,e22,o14,10.59,3,-2.877881917,0,tr
5650,1,15,16,3.5,s12,s21,e12,e22,o14,10.59,3,-2.674896747,1,tr
5651,0,21,5,1.5,s11,s21,e12,e22,o14,9.16,3,-2.828445767,1,tr
5651,1,14,15,2.75,s11,s21,e12,e22,o14,9.16,3,-2.996680416,0,tr
5652,0,17,6,1.5,s12,s21,e12,e22,o12,8.54,1,-3.204719221,0,tr
5652,1,13,12,2.75,s12,s21,e12,e22,o12,8.54,1,-2.436846135,1,tr
5653,0,7,5,1.5,s12,s21,e12,e21,o11,3.1,1,-1.734175305,0,tr
5653,1,4,15,2,s12,s21,e12,e21,o11,3.1,1,-1.728464623,1,tr
5654,0,16,4,1.5,s11,s23,e12,e23,o13,8.05,2,-2.654749242,1,tr
5654,1,12,16,2.75,s11,s23,e12,e23,o13,8.05,2,-4.467124502,0,tr
5655,0,8,6,1.5,s12,s22,e12,e23,o11,2.75,3,-1.732257116,0,tr
5655,1,4,15,2,s12,s22,e12,e23,o11,2.75,3,-1.587944128,1,tr
5656,0,8,6,1.5,s12,s21,e11,e22,o11,6.41,1,-1.804537461,0,tr
5656,1,10,12,2.75,s12,s21,e11,e22,o11,6.41,1,-1.235101147,1,tr
5657,0,11,7,2,s12,s21,e13,e22,o13,4.99,1,-2.686647184,1,tr
5657,1,7,17,2,s12,s21,e13,e22,o13,4.99,1,-2.913666562,0,tr
5658,0,14,6,1.5,s12,s21,e11,e21,o12,7.54,1,-2.895779556,0,tr
5658,1,12,16,2.75,s12,s21,e11,e21,o12,7.54,1,-2.274869956,1,tr
5659,0,7,2,1.5,s11,s21,e12,e22,o13,3.6,3,-1.101611529,1,tr
5659,1,5,13,2,s11,s21,e12,e22,o13,3.6,3,-1.588739312,0,tr
5660,0,10,4,1.5,s12,s21,e11,e21,o11,4.33,1,-2.185827222,0,tr
