id,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match,flag
6950,1,20.0,16.0,3.5,s11,s21,e13,e22,o11,13.52,3,-3.8266724538537638,0,tr
6951,0,9.0,5.0,1.5,s11,s21,e12,e22,o11,4.87,3,-1.7443641071524008,1,tr
6951,1,6.0,17.0,2.0,s11,s21,e12,e22,o11,4.87,3,-2.3371426184465167,0,tr
6952,0,29.0,6.0,1.5,s11,s21,e11,e23,o11,12.54,3,-3.7809357877463206,0,tr
6952,1,18.0,14.0,3.5,s11,s21,e11,e23,o11,12.54,3,-2.186304952405479,1,tr
6953,0,10.0,4.0,1.5,s11,s21,e11,e22,o13,6.81,3,-1.9208396663137912,1,tr
6953,1,10.0,19.0,2.75,s11,s21,e11,e22,o13,6.81,3,-2.148502855549172,0,tr
6954,0,6.0,5.0,2.0,s12,s22,e12,e22,o13,2.98,1,-1.6531764244254825,1,tr
6954,1,4.0,18.0,2.0,s12,s22,e12,e22,o13,2.98,1,-2.2133529548421746,0,tr
6955,0,14.0,4.0,1.5,s11,s23,e11,e22,o12,5.03,2,-2.6156910228660806,0,tr
6955,1,7.0,13.0,2.75,s11,s23,e11,e22,o12,5.03,2,-2.2328709553972033,1,tr
6956,0,18.0,5.0,1.5,s11,s21,e12,e21,o13,6.8,3,-2.4570598596431767,0,tr
6956,1,9.0,10.0,2.75,s11,s21,e12,e21,o13,6.8,3,-1.3885213245757646,1,tr
6957,0,11.0,4.0,1.5,s12,s21,e12,e22,o13,5.19,1,-1.9385212151488813,1,tr
6957,1,8.0,16.0,2.75,s12,s21,e12,e22,o13,5.19,1,-2.196716020294233,0,tr
6958,0,13.0,5.0,2.0,s11,s21,e12,e21,o13,6.55,3,-2.428968293328734,0,tr
6958,1,10.0,14.0,2.75,s11,s21,e12,e21,o13,6.55,3,-2.2212714519248675,1,tr
6959,0,9.0,5.0,1.5,s11,s21,e12,e21,o11,4.91,3,-1.893651209759817,0,tr
6959,1,6.0,13.0,2.0,s11,s21,e12,e21,o11,4.91,3,-1.6186848748287899,1,tr
6960,0,21.0,3.0,1.5,s12,s22,e11,e21,o12,9.48,2,-2.832148231664176,1,ts
6960,1,14.0,17.0,2.75,s12,s22,e11,e21,o12,9.48,2,-4.14752815217169,0,ts
6961,0,14.0,5.0,2.0,s12,s21,e13,e22,o13,6.31,1,-2.521596512168081,1,ts
6961,1,10.0,19.0,2.75,s12,s21,e13,e22,o13,6.31,1,-3.6289273149570245,0,ts
6962,0,5.0,5.0,1.5,s12,s21,e11,e22,o12,2.61,1,-1.5197452967903873,0,tr
6962,1,4.0,18.0,2.0,s12,s21,e11,e22,o12,2.61,1,-1.407389921468572,1,tr
6963,0,4.0,5.0,1.5,s12,s21,e12,e21,o13,2.14,1,-1.3600530836763156,1,tr
6963,1,3.0,17.0,2.0,s12,s21,e12,e21,o13,2.14,1,-1.6557764978308211,0,tr
6964,0,9.0,6.0,1.5,s11,s21,e12,e22,o11,3.81,1,-2.064212640366491,0,tr
6964,1,7.0,15.0,2.0,s11,s21,e12,e22,o11,3.81,1,-1.9387610491793004,1,tr
6965,0,27.0,3.0,2.0,s12,s21,e11,e22,o13,11.43,3,-3.25100215561288,0,tr
6965,1,17.0,16.0,3.5,s12,s21,e11,e22,o13,11.43,3,-2.4659846428726966,1,tr
6966,0,43.0,7.0,1.5,s12,s21,e11,e22,o14,15.89,2,-6.521858459614804,0,tr
6966,1,28.0,17.0,4.25,s12,s21,e11,e22,o14,15.89,2,-5.2599642037498135,1,tr
6967,0,6.0,4.0,2.0,s12,s21,e12,e22,o11,2.86,3,-1.3780488566021676,1,ts
6967,1,4.0,12.0,2.0,s12,s21,e12,e22,o11,2.86,3,-1.3922877353099221,0,ts
6968,0,4.0,5.0,1.5,s11,s21,e13,e22,o12,2.31,2,-1.5384209593816511,1,tr
6968,1,4.0,14.0,2.0,s11,s21,e13,e22,o12,2.31,2,-3.4663788355339196,0,tr
6969,0,7.0,4.0,1.5,s12,s21,e11,e21,o12,3.45,1,-1.5328861982570385,0,ts
6969,1,5.0,16.0,2.0,s12,s21,e11,e21,o12,3.45,1,-1.206697582353869,1,ts
6970,0,15.0,6.0,2.0,s12,s23,e12,e21,o13,8.85,1,-2.8716078921874924,1,tr
6970,1,13.0,15.0,2.75,s12,s23,e12,e21,o13,8.85,1,-3.0942908049533004,0,tr
6971,0,14.0,5.0,1.5,s11,s21,e11,e21,o12,5.54,1,-2.5539099736737763,0,tr
6971,1,9.0,13.0,2.75,s11,s21,e11,e21,o12,5.54,1,-1.21789501864989,1,tr
6972,0,7.0,6.0,1.5,s12,s21,e11,e22,o14,3.77,1,-1.761761237946015,0,tr
6972,1,5.0,16.0,2.0,s12,s21,e11,e22,o14,3.77,1,-1.1439475374598602,1,tr
6973,0,6.0,6.0,1.5,s12,s21,e11,e23,o13,4.97,1,-1.7145492070227963,0,tr
6973,1,7.0,13.0,2.0,s12,s21,e11,e23,o13,4.97,1,-0.8306401130463146,1,tr
6974,0,3.0,8.0,1.5,s12,s23,e12,e22,o13,2.06,1,-1.5803274177393423,0,tr
6974,1,3.0,14.0,2.0,s12,s23,e12,e22,o13,2.06,1,-1.4908270859031743,1,tr
6975,0,18.0,5.0,1.5,s11,s21,e11,e22,o13,10.06,2,-3.154787503474105,1,ts
6975,1,16.0,16.0,3.5,s11,s21,e11,e22,o13,10.06,2,-3.8088498152046077,0,ts
6976,0,9.0,7.0,1.5,s12,s21,e11,e22,o11,4.19,1,-2.2508184234069177,0,ts
6976,1,7.0,13.0,2.0,s12,s21,e11,e22,o11,4.19,1,-0.8229577144455239,1,ts
6977,0,5.0,5.0,1.5,s12,s22,e12,e21,o12,2.58,1,-1.4873343284617102,0,ts
6977,1,4.0,12.0,2.0,s12,s22,e12,e21,o12,2.58,1,-1.2698354972251504,1,ts
6978,0,5.0,4.0,1.5,s11,s21,e11,e22,o12,2.23,3,-1.0375092506299448,0,tr
6978,1,3.0,15.0,2.0,s11,s21,e11,e22,o12,2.23,3,-0.6934644721665422,1,tr
6979,0,5.0,4.0,1.5,s11,s21,e12,e22,o11,2.54,3,-1.4160617647716052,1,ts
6979,1,4.0,14.0,2.0,s11,s21,e12,e22,o11,2.54,3,-1.7997335225789461,0,ts
6980,0,5.0,5.0,1.5,s11,s21,e11,e22,o12,2.52,3,-1.3118905310560067,0,tr
6980,1,3.0,13.0,2.0,s11,s21,e11,e22,o12,2.52,3,-0.749512658631734,1,tr
6981,0,14.0,5.0,2.0,s12,s21,e11,e21,o11,6.01,1,-2.4566869297457625,0,tr
6981,1,9.0,16.0,2.75,s12,s21,e11,e21,o11,6.01,1,-1.8557898227397573,1,tr
6982,0,28.0,5.0,1.5,s11,s21,e11,e23,o11,16.73,3,-3.7140367828315766,0,tr
6982,1,23.0,11.0,4.25,s11,s21,e11,e23,o11,16.73,3,-2.1348654544271484,1,tr
6983,0,5.0,5.0,1.5,s11,s21,e11,e21,o13,2.82,3,-1.3987491537376031,0,tr
6983,1,4.0,12.0,2.0,s11,s21,e11,e21,o13,2.82,3,-0.8872246852734365,1,tr
6984,0,6.0,6.0,1.5,s11,s21,e12,e22,o13,3.18,2,-2.3928879986271303,1,ts
6984,1,5.0,15.0,2.0,s11,s21,e12,e22,o13,3.18,2,-3.442715711773931,0,ts
6985,0,7.0,5.0,2.0,s12,s21,e11,e21,o12,3.11,1,-1.7487908364678093,0,tr
6985,1,5.0,18.0,2.0,s12,s21,e11,e21,o12,3.11,1,-1.4789404746020163,1,tr
6986,0,14.0,5.0,2.0,s12,s21,e11,e23,o13,6.9,3,-2.033021170920205,0,tr
6986,1,10.0,14.0,2.75,s12,s21,e11,e23,o13,6.9,3,-1.109268665385362,1,tr
6987,0,12.0,6.0,2.0,s11,s23,e11,e22,o11,6.07,2,-2.8174954397410312,1,tr
6987,1,10.0,19.0,2.75,s11,s23,e11,e22,o11,6.07,2,-4.1812747757530975,0,tr
6988,0,10.0,4.0,1.5,s11,s21,e12,e21,o11,5.97,3,-1.3445418728033287,1,tr
6988,1,9.0,13.0,2.75,s11,s21,e12,e21,o11,5.97,3,-2.1253163789503327,0,tr
6989,0,12.0,4.0,1.5,s11,s21,e11,e22,o13,6.0,3,-1.9890174320566398,0,tr
6989,1,9.0,14.0,2.75,s11,s21,e11,e22,o13,6.0,3,-1.4190379165444538,1,tr
6990,0,3.0,6.0,1.5,s11,s22,e11,e22,o13,2.24,2,-2.21750727027628,0,tr
6990,1,3.0,14.0,2.0,s11,s22,e11,e22,o13,2.24,2,-2.1949882089950914,1,tr
6991,0,17.0,6.0,1.5,s11,s22,e12,e22,o13,6.62,2,-3.4240031179451664,1,tr
6991,1,10.0,13.0,2.75,s11,s22,e12,e22,o13,6.62,2,-3.4868663052420525,0,tr
6992,0,6.0,5.0,1.5,s11,s21,e11,e22,o12,4.03,1,-1.517896643039367,0,tr
6992,1,6.0,17.0,2.0,s11,s21,e11,e22,o12,4.03,1,-1.2798683250644556,1,tr
6993,0,13.0,5.0,2.0,s12,s21,e11,e21,o13,8.52,1,-2.4928300336616345,0,tr
6993,1,12.0,14.0,2.75,s12,s21,e11,e21,o13,8.52,1,-2.042030966090447,1,tr
6994,0,17.0,5.0,1.5,s12,s21,e12,e23,o13,9.06,1,-2.932194150228941,0,tr
6994,1,14.0,15.0,2.75,s12,s21,e12,e23,o13,9.06,1,-2.7137981744263033,1,tr
6995,0,10.0,4.0,1.5,s11,s21,e11,e22,o11,4.6,3,-1.6772007497411738,1,tr
6995,1,7.0,19.0,2.0,s11,s21,e11,e22,o11,4.6,3,-1.9223673316925698,0,tr
6996,0,4.0,5.0,1.5,s12,s23,e11,e21,o13,2.31,1,-1.3798355086502867,0,ts
6996,1,4.0,17.0,2.0,s12,s23,e11,e21,o13,2.31,1,-1.2762930640208978,1,ts
6997,0,9.0,6.0,1.5,s12,s23,e12,e21,o14,4.65,1,-2.0357752316337696,0,tr
6997,1,7.0,14.0,2.0,s12,s23,e12,e21,o14,4.65,1,-1.9441407564087105,1,tr
6998,0,6.0,6.0,1.5,s11,s21,e12,e22,o11,2.51,3,-1.2463685585578925,1,tr
6998,1,4.0,15.0,2.0,s11,s21,e12,e22,o11,2.51,3,-1.8479648062930565,0,tr
6999,0,14.0,5.0,1.5,s11,s21,e13,e22,o12,5.29,3,-2.1782707239929113,0,ts
6999,1,7.0,13.0,2.75,s11,s21,e13,e22,o12,5.29,3,-1.9953371567492675,1,ts
7000,0,14.0,5.0,1.5,s11,s21,e13,e22,o11,6.35,3,-2.2655037021127473,1,tr
7000,1,9.0,16.0,2.75,s11,s21,e13,e22,o11,6.35,3,-2.843541371788319,0,tr
7001,0,12.0,6.0,1.5,s12,s23,e12,e22,o11,7.65,1,-2.5006043120781105,0,tr
7001,1,11.0,14.0,2.75,s12,s23,e12,e22,o11,7.65,1,-2.2629952205458106,1,tr
7002,0,6.0,4.0,1.5,s12,s21,e11,e21,o11,2.48,1,-1.5521014939106526,1,tr
7002,1,3.0,21.0,2.0,s12,s21,e11,e21,o11,2.48,1,-1.7230495278487696,0,tr
7003,0,7.0,5.0,1.5,s11,s21,e12,e23,o14,3.92,3,-1.3914806623109688,1,tr
7003,1,6.0,17.0,2.0,s11,s21,e12,e23,o14,3.92,3,-1.9733389911764652,0,tr
7004,0,20.0,6.0,1.5,s11,s21,e12,e21,o14,10.59,3,-3.1485439437878218,0,tr
7004,1,15.0,15.0,3.5,s11,s21,e12,e21,o14,10.59,3,-2.9994008856828582,1,tr
7005,0,12.0,7.0,1.5,s12,s21,e12,e22,o12,6.53,1,-2.8708048666721626,1,tr
7005,1,10.0,19.0,2.75,s12,s21,e12,e22,o12,6.53,1,-3.269006872307216,0,tr
7006,0,6.0,6.0,1.5,s11,s21,e12,e22,o13,2.63,3,-1.4745166144710293,1,tr
7006,1,4.0,15.0,2.0,s11,s21,e12,e22,o13,2.63,3,-1.5399599663497117,0,tr
7007,0,6.0,5.0,1.5,s11,s21,e11,e21,o13,3.1,3,-1.2602565769303318,1,tr
7007,1,5.0,17.0,2.0,s11,s21,e11,e21,o13,3.1,3,-1.470895899093179,0,tr
7008,0,26.0,4.0,1.5,s12,s21,e13,e22,o14,9.91,1,-3.608219720446442,0,tr
7008,1,14.0,15.0,2.75,s12,s21,e13,e22,o14,9.91,1,-3.4351566874603336,1,tr
7009,0,8.0,4.0,1.5,s11,s21,e11,e23,o13,5.7,3,-1.3843756532410212,1,ts
7009,1,9.0,15.0,2.75,s11,s21,e11,e23,o13,5.7,3,-1.4366975297286078,0,ts
7010,0,22.0,4.0,1.5,s11,s23,e12,e22,o13,8.31,2,-3.225166035888689,1,tr
7010,1,12.0,16.0,2.75,s11,s23,e12,e22,o13,8.31,2,-4.560378538096727,0,tr
7011,0,8.0,4.0,1.5,s12,s21,e11,e23,o11,3.28,1,-1.3875101123123192,0,tr
7011,1,5.0,16.0,2.0,s12,s21,e11,e23,o11,3.28,1,-0.8179126577777804,1,tr
7012,0,16.0,6.0,1.5,s12,s21,e13,e22,o13,10.17,1,-2.8131687145029303,1,tr
7012,1,14.0,15.0,3.5,s12,s21,e13,e22,o13,10.17,1,-3.2632114556538965,0,tr
7013,0,17.0,5.0,1.5,s11,s21,e11,e21,o11,7.44,3,-2.582067475365625,0,tr
7013,1,11.0,12.0,2.75,s11,s21,e11,e21,o11,7.44,3,-1.1667729671805565,1,tr
7014,0,4.0,4.0,1.5,s12,s21,e12,e22,o13,2.87,1,-0.9742806256421592,1,tr
7014,1,4.0,12.0,2.0,s12,s21,e12,e22,o13,2.87,1,-1.4328961944837335,0,tr
7015,0,7.0,6.0,1.5,s12,s23,e11,e22,o12,3.33,1,-2.0829782359875075,0,tr
7015,1,5.0,17.0,2.0,s12,s23,e11,e22,o12,3.33,1,-1.294228721475132,1,tr
7016,0,5.0,5.0,1.5,s12,s21,e12,e23,o12,2.21,1,-1.3933183812406649,0,tr
7016,1,3.0,15.0,2.0,s12,s21,e12,e23,o12,2.21,1,-1.3764663682980358,1,tr
7017,0,13.0,5.0,1.5,s11,s21,e12,e21,o11,7.13,3,-2.2005408244644493,1,tr
7017,1,11.0,15.0,2.75,s11,s21,e12,e21,o11,7.13,3,-2.7682984615917148,0,tr
7018,0,10.0,5.0,1.5,s12,s21,e13,e23,o11,5.55,1,-1.9872215883249018,1,tr
7018,1,8.0,20.0,2.75,s12,s21,e13,e23,o11,5.55,1,-3.0959209405901045,0,tr
7019,0,16.0,6.0,1.5,s12,s21,e11,e22,o13,5.88,1,-3.0015498045088016,0,tr
7019,1,9.0,16.0,2.75,s12,s21,e11,e22,o13,5.88,1,-1.856079572515394,1,tr
7020,0,10.0,6.0,1.5,s12,s21,e11,e22,o13,5.61,1,-2.0553656650904633,0,tr
7020,1,8.0,15.0,2.75,s12,s21,e11,e22,o13,5.61,1,-1.4656040239268788,1,tr
7021,0,16.0,4.0,1.5,s12,s21,e13,e21,o14,8.53,1,-3.100236977208536,1,ts
7021,1,12.0,15.0,2.75,s12,s21,e13,e21,o14,8.53,1,-3.2042310782850087,0,ts
7022,0,8.0,4.0,1.5,s12,s21,e12,e22,o12,3.75,1,-1.9621418542272298,0,tr
7022,1,6.0,16.0,2.0,s12,s21,e12,e22,o12,3.75,1,-1.84021964932074,1,tr
7023,0,36.0,5.0,1.5,s12,s21,e12,e22,o11,15.39,2,-5.021609079171427,0,ts
7023,1,25.0,13.0,4.25,s12,s21,e12,e22,o11,15.39,2,-4.947142044291004,1,ts
7024,0,6.0,5.0,1.5,s12,s22,e11,e21,o12,2.32,1,-1.4810798553596265,0,tr
7024,1,4.0,15.0,2.0,s12,s22,e11,e21,o12,2.32,1,-0.8418659343445769,1,tr
7025,0,10.0,9.0,1.5,s11,s21,e11,e23,o12,5.28,3,-2.703234723989149,0,ts
7025,1,8.0,14.0,2.75,s11,s21,e11,e23,o12,5.28,3,-1.1842929017489823,1,ts
7026,0,5.0,5.0,1.5,s12,s21,e12,e21,o12,2.27,1,-1.6291614353358244,0,ts
7026,1,4.0,14.0,2.0,s12,s21,e12,e21,o12,2.27,1,-1.5755188953742547,1,ts
7027,0,6.0,6.0,1.5,s11,s21,e11,e22,o13,2.82,3,-1.4295027047129174,0,tr
7027,1,5.0,14.0,2.0,s11,s21,e11,e22,o13,2.82,3,-1.0115339008728557,1,tr
7028,0,14.0,4.0,1.5,s11,s23,e12,e22,o13,6.27,2,-2.272558651941452,1,tr
7028,1,8.0,10.0,2.75,s11,s23,e12,e22,o13,6.27,2,-2.54214468937196,0,tr
7029,0,4.0,3.0,1.5,s11,s23,e12,e22,o13,2.14,3,-0.9344763027081077,1,ts
7029,1,3.0,17.0,2.0,s11,s23,e12,e22,o13,2.14,3,-1.8349579800448697,0,ts
7030,0,11.0,6.0,1.5,s12,s21,e13,e22,o13,4.52,1,-2.248675133139089,1,ts
7030,1,7.0,16.0,2.0,s12,s21,e13,e22,o13,4.52,1,-2.7500960327972215,0,ts
7031,0,41.0,6.0,2.0,s11,s21,e11,e22,o11,19.79,3,-5.138430319990844,0,tr
7031,1,30.0,14.0,4.25,s11,s21,e11,e22,o11,19.79,3,-3.485383526311891,1,tr
7032,0,8.0,6.0,1.5,s13,s21,e11,e22,o13,5.34,3,-1.880112910228938,0,tr
7032,1,8.0,15.0,2.75,s13,s21,e11,e22,o13,5.34,3,-1.4165909113661137,1,tr
7033,0,11.0,6.0,2.0,s11,s21,e11,e22,o14,8.88,3,-2.1327043717620353,1,tr
7033,1,13.0,16.0,2.75,s11,s21,e11,e22,o14,8.88,3,-2.3522135937153097,0,tr
7034,0,22.0,6.0,1.5,s12,s23,e11,e22,o12,11.32,1,-3.6699088613410553,0,tr
7034,1,17.0,18.0,3.5,s12,s23,e11,e22,o12,11.32,1,-2.8939152173277183,1,tr
7035,0,18.0,5.0,2.0,s11,s21,e11,e23,o12,8.44,3,-2.6798355273616266,0,tr
7035,1,13.0,15.0,2.75,s11,s21,e11,e23,o12,8.44,3,-1.5910605244063247,1,tr
7036,0,6.0,5.0,1.5,s12,s23,e13,e22,o12,2.71,1,-1.5387779603696286,1,ts
7036,1,4.0,15.0,2.0,s12,s23,e13,e22,o12,2.71,1,-2.0324002924577997,0,ts
7037,0,4.0,5.0,1.5,s11,s21,e12,e22,o12,2.69,3,-1.2097920891369767,1,tr
7037,1,3.0,16.0,2.0,s11,s21,e12,e22,o12,2.69,3,-1.6722960522503414,0,tr
7038,0,15.0,4.0,1.5,s12,s23,e12,e23,o12,11.73,1,-2.6817846243213035,1,ts
7038,1,17.0,20.0,3.5,s12,s23,e12,e23,o12,11.73,1,-4.274777077946333,0,ts
7039,0,10.0,4.0,1.5,s11,s21,e11,e21,o12,4.74,3,-1.5977498248869244,0,ts
7039,1,8.0,14.0,2.0,s11,s21,e11,e21,o12,4.74,3,-1.5010125499650884,1,ts
7040,0,34.0,6.0,1.5,s11,s21,e12,e21,o11,15.27,2,-5.0544749802533255,1,tr
7040,1,23.0,14.0,4.25,s11,s21,e12,e21,o11,15.27,2,-5.091078856813039,0,tr
7041,0,8.0,4.0,1.5,s11,s21,e12,e23,o13,3.86,3,-1.3497038461158848,1,tr
7041,1,6.0,14.0,2.0,s11,s21,e12,e23,o13,3.86,3,-1.3790523468002263,0,tr
7042,0,28.0,4.0,1.5,s12,s23,e12,e22,o11,12.86,1,-4.207107994790907,0,ts
7042,1,21.0,14.0,3.5,s12,s23,e12,e22,o11,12.86,1,-3.732815124152472,1,ts
7043,0,16.0,7.0,2.0,s12,s21,e11,e22,o14,10.87,1,-3.4317064450813586,0,tr
7043,1,18.0,15.0,3.5,s12,s21,e11,e22,o14,10.87,1,-2.837408956039464,1,tr
7044,0,5.0,7.0,1.5,s11,s21,e11,e22,o12,2.45,1,-1.8191162641867056,0,tr
7044,1,4.0,10.0,2.0,s11,s21,e11,e22,o12,2.45,1,-0.336372801302157,1,tr
7045,0,3.0,6.0,2.0,s12,s22,e13,e22,o12,2.31,1,-1.341973282180681,1,tr
7045,1,4.0,15.0,2.0,s12,s22,e13,e22,o12,2.31,1,-1.6992470754812516,0,tr
7046,0,6.0,4.0,2.0,s12,s21,e12,e23,o14,2.81,1,-1.675180750117466,0,ts
7046,1,4.0,7.0,2.0,s12,s21,e12,e23,o14,2.81,1,-0.23609205473393652,1,ts
7047,0,5.0,4.0,1.5,s11,s21,e11,e21,o13,2.78,3,-1.233476171921402,1,tr
7047,1,4.0,17.0,2.0,s11,s21,e11,e21,o13,2.78,3,-1.4086799677811448,0,tr
7048,0,12.0,5.0,1.5,s11,s21,e11,e22,o11,6.59,2,-2.7197023141753913,0,tr
7048,1,10.0,11.0,2.75,s11,s21,e11,e22,o11,6.59,2,-1.8729306997457957,1,tr
7049,0,18.0,6.0,1.5,s12,s21,e11,e22,o13,8.38,1,-3.1562397410719276,0,tr
7049,1,13.0,13.0,2.75,s12,s21,e11,e22,o13,8.38,1,-1.8406650062694196,1,tr
7050,0,14.0,2.0,1.5,s11,s21,e12,e22,o13,7.46,3,-1.9364218380667493,1,tr
7050,1,12.0,14.0,2.75,s11,s21,e12,e22,o13,7.46,3,-2.719235282294239,0,tr
7051,0,27.0,4.0,1.5,s13,s23,e11,e21,o12,17.41,3,-3.4715196080714055,1,tr
7051,1,23.0,18.0,4.25,s13,s23,e11,e21,o12,17.41,3,-3.5107994388822483,0,tr
7052,0,6.0,4.0,2.0,s11,s21,e12,e22,o11,3.93,3,-1.4711654367419762,1,tr
7052,1,7.0,13.0,2.0,s11,s21,e12,e22,o11,3.93,3,-1.7363252275489114,0,tr
7053,0,13.0,5.0,2.0,s11,s21,e12,e21,o12,6.05,3,-2.4975054558412806,1,tr
7053,1,9.0,16.0,2.75,s11,s21,e12,e21,o12,6.05,3,-2.5717280001847684,0,tr
7054,0,5.0,5.0,1.5,s12,s21,e11,e22,o13,2.59,1,-1.5378613495453612,0,ts
7054,1,4.0,16.0,2.0,s12,s21,e11,e22,o13,2.59,1,-1.24919799277184,1,ts
7055,0,4.0,4.0,1.5,s11,s21,e11,e22,o13,2.17,3,-0.9423254242675407,0,ts
7055,1,4.0,11.0,2.0,s11,s21,e11,e22,o13,2.17,3,-0.4788128780235896,1,ts
7056,0,14.0,6.0,2.0,s11,s21,e13,e22,o12,6.57,3,-2.2728789757535988,1,tr
7056,1,9.0,17.0,2.75,s11,s21,e13,e22,o12,6.57,3,-2.726965013566135,0,tr
7057,0,10.0,7.0,1.5,s12,s21,e11,e22,o11,4.46,1,-2.068879660201286,0,tr
7057,1,7.0,15.0,2.0,s12,s21,e11,e22,o11,4.46,1,-1.089883182201776,1,tr
7058,0,16.0,4.0,2.0,s12,s23,e11,e22,o12,6.77,1,-2.495325143170617,0,tr
7058,1,10.0,16.0,2.75,s12,s23,e11,e22,o12,6.77,1,-2.113817537256009,1,tr
7059,0,50.0,3.0,2.0,s11,s21,e12,e21,o13,15.63,3,-5.630291365737273,0,tr
7059,1,26.0,18.0,4.25,s11,s21,e12,e21,o13,15.63,3,-4.450158569478389,1,tr
7060,0,16.0,6.0,1.5,s12,s21,e12,e23,o13,5.45,1,-3.429021758012668,0,tr
7060,1,8.0,15.0,2.75,s12,s21,e12,e23,o13,5.45,1,-2.4434667168515833,1,tr
7061,0,5.0,5.0,1.5,s12,s21,e11,e21,o13,3.75,1,-1.4536991156727062,0,ts
7061,1,6.0,13.0,2.0,s12,s21,e11,e21,o13,3.75,1,-1.011006885421993,1,ts
7062,0,25.0,4.0,1.5,s12,s21,e13,e23,o11,9.27,1,-3.89970328380762,0,tr
7062,1,13.0,17.0,2.75,s12,s21,e13,e23,o11,9.27,1,-2.9812924522430597,1,tr
7063,0,12.0,4.0,1.5,s11,s21,e11,e22,o12,6.57,3,-1.9857686165100528,0,tr
7063,1,9.0,14.0,2.75,s11,s21,e11,e22,o12,6.57,3,-1.49428735691768,1,tr
7064,0,4.0,4.0,1.5,s11,s21,e13,e22,o11,2.52,3,-0.6848771012368456,1,tr
7064,1,4.0,14.0,2.0,s11,s21,e13,e22,o11,2.52,3,-2.0868279448066933,0,tr
7065,0,16.0,4.0,2.0,s11,s21,e13,e22,o14,10.0,1,-2.6254806186693282,1,tr
7065,1,15.0,19.0,3.5,s11,s21,e13,e22,o14,10.0,1,-3.8295128111531263,0,tr
7066,0,10.0,5.0,1.5,s11,s21,e11,e22,o13,4.88,3,-1.7225871520021478,0,ts
7066,1,7.0,14.0,2.0,s11,s21,e11,e22,o13,4.88,3,-1.1087300515921121,1,ts
7067,0,8.0,4.0,1.5,s12,s21,e11,e22,o11,3.92,1,-1.7323782343440028,0,tr
7067,1,6.0,15.0,2.0,s12,s21,e11,e22,o11,3.92,1,-1.0886776133942655,1,tr
7068,0,7.0,4.0,2.0,s12,s21,e11,e22,o11,3.95,1,-1.3473419191415759,0,ts
7068,1,6.0,13.0,2.0,s12,s21,e11,e22,o11,3.95,1,-0.9608138407500046,1,ts
7069,0,21.0,4.0,1.5,s12,s21,e11,e22,o11,9.07,3,-2.40888213780067,0,tr
7069,1,15.0,12.0,2.75,s12,s21,e11,e22,o11,9.07,3,-1.7035154905429415,1,tr
7070,0,14.0,4.0,1.5,s12,s21,e12,e23,o12,7.95,1,-2.043421954588887,1,tr
7070,1,14.0,13.0,2.75,s12,s21,e12,e23,o12,7.95,1,-2.7939524230074317,0,tr
7071,0,6.0,5.0,1.5,s12,s21,e12,e22,o13,6.08,1,-1.575239130185253,1,tr
7071,1,10.0,15.0,2.75,s12,s21,e12,e22,o13,6.08,1,-2.3936368391183174,0,tr
7072,0,21.0,5.0,1.5,s11,s23,e12,e22,o12,13.54,2,-3.547717298654235,1,tr
7072,1,19.0,16.0,3.5,s11,s23,e12,e22,o12,13.54,2,-5.119941051492317,0,tr
7073,0,17.0,5.0,1.5,s12,s21,e11,e23,o12,10.65,2,-3.0715360231536115,1,ts
7073,1,17.0,12.0,3.5,s12,s21,e11,e23,o12,10.65,2,-3.5920180012333955,0,ts
7074,0,11.0,4.0,1.5,s11,s21,e11,e22,o13,5.15,3,-1.8434449691022017,0,tr
7074,1,8.0,16.0,2.75,s11,s21,e11,e22,o13,5.15,3,-1.6095455070456008,1,tr
7075,0,9.0,6.0,1.5,s12,s21,e12,e22,o13,3.75,1,-2.0796316100389878,0,tr
7075,1,6.0,12.0,2.0,s12,s21,e12,e22,o13,3.75,1,-1.4446232788759676,1,tr
7076,0,5.0,4.0,1.5,s11,s21,e11,e22,o11,2.46,3,-1.22424452141413,0,ts
7076,1,3.0,17.0,2.0,s11,s21,e11,e22,o11,2.46,3,-0.9688387732023503,1,ts
7077,0,22.0,4.0,1.5,s11,s21,e13,e22,o14,8.16,3,-2.931525170765236,0,ts
7077,1,13.0,15.0,2.75,s11,s21,e13,e22,o14,8.16,3,-2.916138281548688,1,ts
7078,0,4.0,6.0,1.5,s11,s22,e12,e22,o13,2.35,2,-1.8430074718950102,1,tr
7078,1,3.0,15.0,2.0,s11,s22,e12,e22,o13,2.35,2,-3.164384121225751,0,tr
7079,0,19.0,4.0,1.5,s12,s21,e11,e21,o12,8.25,1,-2.907111547374951,0,tr
7079,1,13.0,16.0,2.75,s12,s21,e11,e21,o12,8.25,1,-2.480243995722641,1,tr
7080,0,6.0,4.0,1.5,s11,s21,e11,e21,o12,2.67,3,-1.4372427102689824,0,tr
7080,1,4.0,16.0,2.0,s11,s21,e11,e21,o12,2.67,3,-1.054181454746867,1,tr
7081,0,4.0,6.0,1.5,s11,s23,e11,e21,o13,2.3,2,-1.906144229744709,1,tr
7081,1,3.0,14.0,2.0,s11,s23,e11,e21,o13,2.3,2,-2.2729607487934014,0,tr
7082,0,4.0,5.0,2.0,s12,s21,e13,e22,o11,2.18,1,-1.1477445537390216,1,ts
